User,Film,Rating,idUser,idFilm,rRating
IMDB,Joshua: Teenager vs. Superpower,3.6,33,358,3.6
IMDB,Get Me Roger Stone,3.7,33,359,3.7
IMDB,The Mars Generation,3.25,33,360,3.25
IMDB,Kiss & Cry,3.35,33,361,3.35
IMDB,Small Crimes,2.9,33,362,2.9
IMDB,Sand Castle,3.15,33,363,3.15
IMDB,Tramps,3.25,33,364,3.25
IMDB,Sandy Wexler,2.6,33,365,2.6
IMDB,Burning Sands,3.0,33,367,3.0
IMDB,Clinical,2.55,33,368,2.55
IMDB,Coin Heist,2.4,33,369,2.4
IMDB,14 Cameras,2.3,33,370,2.3
IMDB,1st Summoning,1.65,33,371,1.65
IMDB,2036 Origin Unknown,2.15,33,372,2.15
IMDB,6 Days,3.1,33,373,3.1
IMDB,Dismissed,2.85,33,374,2.85
IMDB,Sin City,1.75,33,375,1.75
IMDB,Almost Love,2.85,33,376,2.85
IMDB,Raat Akeli Hai,3.65,33,377,3.65
IMDB,Sugar High,3.6,33,378,3.6
IMDB,The Kissing Booth 2,2.9,33,379,2.9
IMDB,Ip Man 4: The Finale,3.5,33,380,3.5
IMDB,The Players,2.35,33,381,2.35
IMDB,The Old Guard,3.3,33,382,3.3
IMDB,A Whisker Away,3.35,33,383,3.35
IMDB,Milea,3.2,33,384,3.2
IMDB,Da 5 Bloods,3.25,33,385,3.25
IMDB,The Witch: Part 1 - The Subversion,3.55,33,386,3.55
IMDB,Before I Fall,3.2,33,387,3.2
IMDB,The Night Clerk,2.75,33,388,2.75
IMDB,Lady Bird,3.7,33,389,3.7
IMDB,The Disaster Artist,3.65,33,390,3.65
IMDB,Ne Zha,3.7,33,391,3.7
IMDB,Uncut Gems,3.7,33,392,3.7
IMDB,Si Doel the Movie 3,3.35,33,393,3.35
IMDB,Dilan 1990,3.7,33,394,3.7
IMDB,Dilan 1991,3.4,33,395,3.4
IMDB,Si Doel the Movie,3.65,33,396,3.65
IMDB,The Half Of It,3.45,33,397,3.45
IMDB,Dangerous Lies,2.65,33,398,2.65
IMDB,My Stupid Boss 2,3.35,33,399,3.35
IMDB,This Earth of Mankind,3.45,33,400,3.45
IMDB,Time to Hunt,3.15,33,401,3.15
IMDB,The Willoughbys,3.15,33,402,3.15
IMDB,Love Wedding Repeat,2.75,33,403,2.75
IMDB,Tigertail,3.3,33,404,3.3
IMDB,The Florida Project,3.8,33,405,3.8
IMDB,The Killing of a Sacred Deer,3.5,33,406,3.5
IMDB,Angel Has Fallen,3.2,33,407,3.2
IMDB,Happy Old Year,3.6,33,408,3.6
IMDB,The Occupant,3.2,33,409,3.2
IMDB,Lost Girls,3.05,33,410,3.05
IMDB,Spenser Confidential,3.1,33,411,3.1
IMDB,Tootsies & The Fake,2.95,33,412,2.95
IMDB,All The Bright Places,3.25,33,413,3.25
IMDB,To All the Boys: P.S. I Still Love You,3.0,33,414,3.0
IMDB,Love for Sale 2,3.5,33,415,3.5
IMDB,Horse Girl,2.95,33,416,2.95
IMDB,NiNoKuni,3.05,33,417,3.05
IMDB,A Ghost Story,3.4,33,418,3.4
IMDB,Posesif,3.7,33,419,3.7
IMDB,The Two Popes,3.8,33,420,3.8
IMDB,Stars in the Sky: A Hunting Story,3.65,33,422,3.65
IMDB,The Magic School Bus Rides Again Kids In Space,3.15,33,423,3.15
IMDB,Malibu Rescue: The Next Wave,2.4,33,424,2.4
IMDB,Sam Jay: 3 In The Morning,3.2,33,425,3.2
IMDB,Killing Hasselhoff,2.2,33,426,2.2
IMDB,Rogue Warfare: The Hunt,1.55,33,427,1.55
IMDB,Dragons: Rescue Riders: Secrets of the Songwing,3.0,33,429,3.0
IMDB,Mucho Mucho Amor: The Legend of Walter Mercado,3.65,33,431,3.65
IMDB,The Long Dumb Road,3.05,33,432,3.05
IMDB,George Lopez: We'll Do It For Half,2.8,33,433,2.8
IMDB,#FriendButMarried 2,2.95,33,434,2.95
IMDB,One Day We'll Talk About Today,3.7,33,435,3.7
IMDB,Eurovision Song Contest: The Story of Fire Saga,3.25,33,436,3.25
IMDB,Athlete A,3.8,33,437,3.8
IMDB,Riding Faith,2.2,33,438,2.2
IMDB,Jo Koy: In His Elements,2.65,33,439,2.65
IMDB,The Last Days of American Crime,1.85,33,440,1.85
IMDB,Spelling the Dream,3.45,33,441,3.45
IMDB,Ben Platt Live from Radio City Music Hall,4.2,33,442,4.2
IMDB,The Wrong Missy,2.85,33,443,2.85
IMDB,Have a Good Trip: Adventures in Psychedelics,3.4,33,444,3.4
IMDB,John Henry,1.8,33,445,1.8
IMDB,Bennett's War,3.0,33,446,3.0
IMDB,All Day and a Night,2.95,33,447,2.95
IMDB,Cracked Up: The Darrell Hammond Story,3.65,33,448,3.65
IMDB,Go! Go! Cory Carson: The Chrissy,3.95,33,449,3.95
IMDB,6 Underground,3.05,33,450,3.05
IMDB,Marriage Story,3.95,33,451,3.95
IMDB,No Game No Life: Zero,3.7,33,452,3.7
IMDB,The Accidental Spy,2.2,33,453,2.2
IMDB,The Island,3.1,33,454,3.1
IMDB,Master Z: The Ip Man Legacy,3.25,33,455,3.25
IMDB,After,2.7,33,456,2.7
IMDB,Home Is Where the Killer Is,2.2,33,457,2.2
IMDB,Love for Sale,3.7,33,458,3.7
IMDB,In the Tall Grass,2.7,33,459,2.7
IMDB,Under the Eiffel Tower,2.7,33,460,2.7
IMDB,Tall Girl,2.6,33,461,2.6
IMDB,Evelyn,3.6,33,462,3.6
IMDB,Article 15,4.1,33,463,4.1
IMDB,Travis Scott: Look Mom I Can Fly,3.15,33,464,3.15
IMDB,Inhuman Kiss,3.2,33,465,3.2
IMDB,The 3rd Eye 2,2.55,33,466,2.55
IMDB,PATRICK (2019),3.4,33,467,3.4
IMDB,Wine Country,2.7,33,468,2.7
IMDB,The Last Summer,2.8,33,469,2.8
IMDB,Munafik 2,3.15,33,470,3.15
IMDB,Someone Great,3.1,33,471,3.1
IMDB,The Ruthless,3.1,33,472,3.1
IMDB,The Perfect Date,2.9,33,473,2.9
IMDB,Suzzanna: Buried Alive,2.75,33,474,2.75
IMDB,The Trap,2.15,33,475,2.15
IMDB,Mercy Black,2.45,33,476,2.45
IMDB,Danur: I Can See Ghosts,2.7,33,477,2.7
IMDB,Triple Frontier,3.2,33,478,3.2
IMDB,The Dirt,35.0,33,479,35.0
IMDB,The Sky Is Pink,3.8,33,480,3.8
IMDB,It Comes at Night,3.1,33,481,3.1
IMDB,Dead Kids,2.65,33,482,2.65
IMDB,Mahi NRI,2.95,33,483,2.95
IMDB,Atlantics,3.35,33,484,3.35
IMDB,Holiday Rush,2.45,33,485,2.45
IMDB,The Irishman,3.9,33,486,3.9
IMDB,HOMECOMING: A film by Beyoncé,3.75,33,487,3.75
IMDB,Antoine Griezmann: The Making of a Legend,3.25,33,488,3.25
IMDB,BNK48: Girls Don't Cry,3.65,33,489,3.65
IMDB,Budapest,2.7,33,490,2.7
IMDB,The Hard Way,2.4,33,491,2.4
IMDB,Lady J,3.4,33,492,3.4
IMDB,Nappily Ever After,3.2,33,493,3.2
IMDB,The Highwaymen,3.45,33,494,3.45
IMDB,Bayonet,2.85,33,495,2.85
IMDB,Alien Warfare,1.3,33,496,1.3
IMDB,The Silence,2.65,33,497,2.65
IMDB,Joy,3.3,33,498,3.3
IMDB,Rim of the World,2.6,33,499,2.6
IMDB,The Perfection,3.05,33,500,3.05
IMDB,Sextuplets,2.2,33,501,2.2
IMDB,Girls With Balls,1.95,33,502,1.95
IMDB,Point Blank,2.85,33,503,2.85
IMDB,Pegasus,3.15,33,504,3.15
IMDB,The Man Who Feels No Pain,3.7,33,505,3.7
IMDB,Thriller,1.8,33,506,1.8
IMDB,Unicorn Store,2.75,33,507,2.75
IMDB,Girl,3.55,33,508,3.55
IMDB,Seven Sundays,3.85,33,509,3.85
IMDB,My Wife and I,2.1,33,510,2.1
IMDB,Thug Life,2.85,33,512,2.85
IMDB,The Body Remembers When the World Broke Open,3.5,33,513,3.5
IMDB,Shot Caller,3.65,33,514,3.65
IMDB,Brother,3.35,33,515,3.35
IMDB,Iron Sky: The Coming Race,2.5,33,516,2.5
IMDB,Earthquake Bird,2.95,33,517,2.95
IMDB,Burning Cane,2.75,33,518,2.75
IMDB,Paradise Beach,2.3,33,519,2.3
IMDB,Shadow,3.5,33,520,3.5
IMDB,Drive,1.85,33,521,1.85
IMDB,10 Days in Sun City,2.55,33,522,2.55
IMDB,Tatu,2.1,33,523,2.1
IMDB,El Camino: A Breaking Bad Movie,3.65,33,524,3.65
IMDB,My Stupid Boss,3.6,33,525,3.6
IMDB,The Last Airbender,4.65,33,526,4.65
IMDB,The Runaways,3.25,33,527,3.25
IMDB,Hugo,3.75,33,528,3.75
IMDB,Ordinary World,2.75,33,529,2.75
IMDB,The Bling Ring,2.8,33,530,2.8
IMDB,The Danish Girl,3.55,33,531,3.55
IMDB,Sinister 2,2.65,33,532,2.65
IMDB,Olympus Has Fallen,3.25,33,533,3.25
IMDB,Selfless,3.25,33,534,3.25
IMDB,Habibie & Ainun,3.85,33,535,3.85
IMDB,Black Sea,3.2,33,536,3.2
IMDB,Rudy Habibie,3.8,33,537,3.8
IMDB,Surga Yang Tak Dirindukan,3.95,33,538,3.95
IMDB,The Theory of Everything,3.85,33,540,3.85
IMDB,Kill the Messenger,3.45,33,541,3.45
IMDB,Camp X-Ray,3.45,33,542,3.45
IMDB,Cats & Dogs: The Revenge of Kitty Galore,2.15,33,543,2.15
IMDB,Chernobyl Diaries,2.5,33,544,2.5
IMDB,Clash of the Titans,2.9,33,545,2.9
IMDB,Cloud Atlas,3.7,33,546,3.7
IMDB,Clouds of Sils Maria,3.4,33,547,3.4
IMDB,Dallas Buyers Club,4.0,33,548,4.0
IMDB,Death at a Funeral,2.85,33,549,2.85
IMDB,Dinner for Schmucks,2.95,33,550,2.95
IMDB,Dolphin Tale 2,3.2,33,551,3.2
IMDB,Don't Be Afraid of the Dark,2.75,33,552,2.75
IMDB,Don't Knock Twice,2.55,33,553,2.55
IMDB,Earth to Echo,2.85,33,554,2.85
IMDB,Silent Hill: Revelation,2.45,33,555,2.45
IMDB,Soul Surfer,3.5,33,556,3.5
IMDB,Sour Grapes,3.6,33,557,3.6
IMDB,Spy Time,3.05,33,558,3.05
IMDB,Stonehearst Asylum,3.4,33,559,3.4
IMDB,Suckseed,3.7,33,560,3.7
IMDB,Surat Dari Praha,3.6,33,561,3.6
IMDB,Swiss Army Man,3.45,33,562,3.45
IMDB,The Adventures of Tintin,3.65,33,563,3.65
IMDB,The Age of Shadows,3.55,33,564,3.55
IMDB,The Autopsy of Jane Doe,3.4,33,565,3.4
IMDB,The Book of Eli,3.4,33,566,3.4
IMDB,The Bounty Hunter,2.75,33,567,2.75
IMDB,The Captive,2.95,33,568,2.95
IMDB,The Company Men,3.35,33,569,3.35
IMDB,The Croods,3.6,33,570,3.6
IMDB,The Devil Inside,2.1,33,571,2.1
IMDB,The Exception,3.4,33,572,3.4
IMDB,The Forgotten,2.9,33,573,2.9
IMDB,The Frozen Ground,3.2,33,574,3.2
IMDB,The Iron Lady,3.2,33,575,3.2
IMDB,Grown Ups,2.95,33,576,2.95
IMDB,Chappie,3.4,33,577,3.4
IMDB,Extraction,2.05,33,578,2.05
IMDB,Green Lantern,2.75,33,579,2.75
IMDB,The Interview,3.25,33,580,3.25
IMDB,The November Man,3.15,33,581,3.15
IMDB,Walk of Shame,3.0,33,582,3.0
IMDB,Inception,4.4,33,583,4.4
IMDB,Django Unchained,4.25,33,584,4.25
IMDB,Chhota Bheem - Neeli Pahaadi,4.25,33,585,4.25
IMDB,The Twilight Saga: Breaking Dawn: Part 1,2.45,33,586,2.45
IMDB,The Twilight Saga: Breaking Dawn: Part 2,2.8,33,587,2.8
IMDB,The Twilight Saga: Eclipse,2.5,33,588,2.5
IMDB,Brick Mansions,2.8,33,589,2.8
IMDB,Snowpiercer,3.5,33,590,3.5
IMDB,Kung Fu Panda 2,3.6,33,591,3.6
IMDB,Underworld: Awakening,3.15,33,592,3.15
IMDB,A Haunted House 2,2.3,33,593,2.3
IMDB,Spy Kids: All the Time in the World,1.75,33,594,1.75
IMDB,Sabotage,2.85,33,595,2.85
IMDB,Due Date,3.25,33,596,3.25
IMDB,Green Zone,3.4,33,597,3.4
IMDB,Madagascar 3: Europe's Most Wanted,3.4,33,598,3.4
IMDB,The Darkest Hour,2.45,33,599,2.45
IMDB,The Whole Truth,3.1,33,600,3.1
IMDB,Crimson Peak,3.25,33,601,3.25
IMDB,Insidious,3.4,33,602,3.4
IMDB,The BFG,3.2,33,603,3.2
IMDB,Who Am I,3.75,33,604,3.75
IMDB,The Conjuring,3.75,33,605,3.75
IMDB,The Conjuring 2,3.65,33,606,3.65
IMDB,War Dogs,3.55,33,607,3.55
IMDB,Shutter Island,4.1,33,608,4.1
IMDB,The Next Three Days,3.65,33,609,3.65
IMDB,Penguins of Madagascar: The Movie,3.35,33,610,3.35
IMDB,Tanda Tanya,3.5,33,611,3.5
IMDB,Triple 9,3.15,33,612,3.15
IMDB,3 Days to Kill,3.1,33,613,3.1
IMDB,Cloudy with a Chance of Meatballs 2,3.2,33,614,3.2
IMDB,Snowden,3.65,33,615,3.65
IMDB,ParaNorman,3.5,33,616,3.5
IMDB,Batman: The Killing Joke,3.2,33,617,3.2
IMDB,Real Steel,3.55,33,618,3.55
IMDB,The Smurfs 2,2.65,33,619,2.65
IMDB,How to Train Your Dragon 2,3.9,33,620,3.9
IMDB,Puss in Boots,3.3,33,621,3.3
IMDB,The Smurfs,2.7,33,622,2.7
IMDB,Seventh Son,2.75,33,623,2.75
IMDB,Mr. Peabody & Sherman,3.4,33,624,3.4
IMDB,Headshot,3.15,33,625,3.15
IMDB,Pandora,3.35,33,626,3.35
IMDB,Ip Man 3,3.5,33,627,3.5
IMDB,Ip Man 2,3.75,33,628,3.75
IMDB,The Short Game,3.65,33,629,3.65
IMDB,"As Above, So Below",3.1,33,630,3.1
IMDB,Before the Flood,4.1,33,631,4.1
IMDB,My True Friend,3.2,33,632,3.2
IMDB,Jupiter Ascending,2.65,33,633,2.65
IMDB,The Roommate,2.4,33,634,2.4
IMDB,The Social Network,3.9,33,635,3.9
IMDB,The Space Between Us,3.2,33,636,3.2
IMDB,The Spy Next Door,2.7,33,637,2.7
IMDB,Train to Busan,3.8,33,638,3.8
IMDB,Transcendence,3.1,33,639,3.1
IMDB,Turbo,3.2,33,640,3.2
IMDB,Tusk,2.65,33,641,2.65
IMDB,Naruto Shippuden: The Movie,3.4,33,642,3.4
IMDB,Bright Star,3.45,33,643,3.45
IMDB,Open Season 2,2.75,33,644,2.75
IMDB,Poseidon,2.85,33,645,2.85
IMDB,Welcome Home Roscoe Jenkins,2.75,33,646,2.75
IMDB,Beowulf,3.15,33,647,3.15
IMDB,Freedomland,2.55,33,648,2.55
IMDB,Pineapple Express,3.45,33,649,3.45
IMDB,3 Idiots,4.25,33,650,4.25
IMDB,Zathura,3.1,33,651,3.1
IMDB,Monster House,3.3,33,652,3.3
IMDB,Madagascar: Escape 2 Africa,3.35,33,653,3.35
IMDB,The Spiderwick Chronicles,3.25,33,654,3.25
IMDB,A Single Man,3.75,33,655,3.75
IMDB,A Love Story,3.2,33,656,3.2
IMDB,The Bucket List,3.7,33,657,3.7
IMDB,Ip Man,4.0,33,658,4.0
IMDB,Final Destination 3,2.9,33,659,2.9
IMDB,Garuda Di Dadaku,3.35,33,660,3.35
IMDB,Ghost Rider,2.6,33,661,2.6
IMDB,Planet 51,3.0,33,662,3.0
IMDB,The Twilight Saga: New Moon,2.35,33,663,2.35
IMDB,Twilight,2.65,33,664,2.65
IMDB,Kung Fu Panda,3.8,33,665,3.8
IMDB,Memoirs of a Geisha,3.65,33,666,3.65
IMDB,Seven Pounds,3.8,33,667,3.8
IMDB,Star Trek,4.0,33,668,4.0
IMDB,The Strangers,3.05,33,669,3.05
IMDB,And Then Came Lola,1.95,33,670,1.95
IMDB,Felon,3.7,33,671,3.7
IMDB,Ninja Assassin,3.15,33,672,3.15
IMDB,Hachi: A Dog's Tale,4.05,33,673,4.05
IMDB,Never Back Down,3.3,33,674,3.3
IMDB,State of Play,3.55,33,675,3.55
IMDB,The Lovely Bones,3.3,33,676,3.3
IMDB,Wild Child,3.05,33,677,3.05
IMDB,The Last Exorcism,2.85,33,678,2.85
IMDB,The Rebound,3.15,33,679,3.15
IMDB,The River Thief,2.65,33,680,2.65
IMDB,The Seven Five,3.8,33,682,3.8
IMDB,The Signal,3.05,33,683,3.05
IMDB,The Tiger Hunter,3.0,33,684,3.0
IMDB,The Unknown Known,3.5,33,685,3.5
IMDB,Thor: Tales of Asgard,3.15,33,686,3.15
IMDB,Newtown,3.4,33,687,3.4
IMDB,Night Moves,3.0,33,688,3.0
IMDB,Planet Hulk,3.35,33,689,3.35
IMDB,Reincarnated,3.1,33,690,3.1
IMDB,The Hollow Point,2.7,33,691,2.7
IMDB,The House on Coco Road,3.75,33,692,3.75
IMDB,The Jungle School,3.7,33,693,3.7
IMDB,Taare Zameen Par,4.2,33,694,4.2
IMDB,Mississippi Grind,3.2,33,695,3.2
IMDB,Moonlight,3.7,33,696,3.7
IMDB,National Parks Adventure,3.15,33,697,3.15
IMDB,Natural Selection,2.55,33,698,2.55
IMDB,17 Again,3.2,33,699,3.2
IMDB,Garuda in My Heart 2,3.15,33,700,3.15
IMDB,Here Alone,2.8,33,701,2.8
IMDB,Honey 2,2.6,33,702,2.6
IMDB,House of Z,3.4,33,703,3.4
IMDB,Kill Command,2.85,33,704,2.85
IMDB,Kill the Irishman,3.55,33,705,3.55
IMDB,Left Behind,1.55,33,706,1.55
IMDB,Miss Representation,3.75,33,707,3.75
IMDB,World Trade Center,3.0,33,708,3.0
IMDB,Into the Wild,4.05,33,709,4.05
IMDB,Safe House,3.35,33,710,3.35
IMDB,Life as We Know It,3.25,33,711,3.25
IMDB,The American,3.15,33,712,3.15
IMDB,Big Stone Gap,2.85,33,713,2.85
IMDB,A Kind of Murder,2.65,33,714,2.65
IMDB,Life of Crime,2.9,33,715,2.9
IMDB,The Founder,3.6,33,716,3.6
IMDB,Young Adult,3.15,33,717,3.15
IMDB,Captain Fantastic,3.9,33,718,3.9
IMDB,Our Idiot Brother,3.2,33,719,3.2
IMDB,The Fundamentals of Caring,3.65,33,720,3.65
IMDB,Blue Valentine,3.7,33,721,3.7
IMDB,Barely Lethal,2.85,33,722,2.85
IMDB,Company of Heroes,2.55,33,723,2.55
IMDB,Anesthesia,3.05,33,724,3.05
IMDB,Special Correspondents,2.9,33,725,2.9
IMDB,The Meddler,3.15,33,726,3.15
IMDB,Dead Man Down,3.25,33,727,3.25
IMDB,Gimme Shelter,3.2,33,728,3.2
IMDB,Mean Girls 2,2.05,33,729,2.05
IMDB,Surf's Up,2.25,33,730,2.25
IMDB,Underworld: Rise of the Lycans,3.25,33,731,3.25
IMDB,The Interpreter,3.4,33,732,3.4
IMDB,Fun with Dick & Jane,3.1,33,733,3.1
IMDB,Accepted,3.2,33,734,3.2
IMDB,Yes Man,3.4,33,735,3.4
IMDB,Tenacious D in The Pick of Destiny,3.4,33,736,3.4
IMDB,Middle Men,3.4,33,737,3.4
IMDB,Letters to Juliet,3.25,33,738,3.25
IMDB,The Edge of Seventeen,3.65,33,739,3.65
IMDB,American Ultra,3.05,33,740,3.05
IMDB,The Squid and the Whale,3.65,33,741,3.65
IMDB,Bedtime Stories,3.0,33,742,3.0
IMDB,Verses of Love,3.5,33,743,3.5
IMDB,Bolt,3.45,33,744,3.45
IMDB,The Brave One,3.35,33,745,3.35
IMDB,The Break-Up,2.9,33,746,2.9
IMDB,The Brothers Grimm,2.95,33,747,2.95
IMDB,Nights in Rodanthe,3.0,33,748,3.0
IMDB,Nowhere Boy,3.55,33,749,3.55
IMDB,Becoming Jane,3.5,33,750,3.5
IMDB,Casino Royale,4.0,33,751,4.0
IMDB,Charlie and the Chocolate Factory,3.35,33,752,3.35
IMDB,Chicken Little,2.85,33,753,2.85
IMDB,Click,3.2,33,754,3.2
IMDB,Cloverfield,3.5,33,755,3.5
IMDB,Evan Almighty,2.7,33,756,2.7
IMDB,Angels & Demons,3.35,33,757,3.35
IMDB,The Da Vinci Code,3.3,33,758,3.3
IMDB,Sherlock Holmes,3.8,33,759,3.8
IMDB,Spider-Man 3,3.15,33,760,3.15
IMDB,Superbad,3.8,33,761,3.8
IMDB,Superman Returns,3.05,33,762,3.05
IMDB,Tarzan 2,2.75,33,763,2.75
IMDB,Teenage Mutant Ninja Turtles,3.25,33,764,3.25
IMDB,The Adventures of Sharkboy and Lavagirl,1.85,33,765,1.85
IMDB,The Amityville Horror,2.95,33,766,2.95
IMDB,The Final Destination,2.55,33,767,2.55
IMDB,The Pink Panther,2.8,33,768,2.8
IMDB,The Princess and the Frog,3.55,33,769,3.55
IMDB,The Pursuit of Happyness,4.0,33,770,4.0
IMDB,The Time Traveler's Wife,3.55,33,771,3.55
IMDB,The Water Horse: Legend of the Deep,3.25,33,772,3.25
IMDB,V for Vendetta,4.1,33,773,4.1
IMDB,Zodiac,3.85,33,774,3.85
IMDB,Zombieland,3.8,33,775,3.8
IMDB,Hitch,3.35,33,776,3.35
IMDB,Indiana Jones and the Kingdom of the Crystal Skull,3.1,33,777,3.1
IMDB,Inkheart,3.05,33,778,3.05
IMDB,Invictus,3.65,33,779,3.65
IMDB,Junebug,3.45,33,780,3.45
IMDB,Merantau,3.35,33,781,3.35
IMDB,Ocean's Thirteen,3.45,33,782,3.45
IMDB,P.S. I Love You,3.5,33,783,3.5
IMDB,Paranormal Activity,3.15,33,784,3.15
IMDB,Race to Witch Mountain,2.85,33,785,2.85
IMDB,Rachel Getting Married,3.35,33,786,3.35
IMDB,Revolutionary Road,3.65,33,787,3.65
IMDB,Righteous Kill,3.0,33,788,3.0
IMDB,Get Smart,3.25,33,789,3.25
IMDB,Friday the 13th,2.75,33,790,2.75
IMDB,G-Force,2.55,33,791,2.55
Metacritic Metascore,Gunpowder Milkshake,4.25,34,2,4.25
Metacritic Metascore,Wind River,3.65,34,4,3.65
Metacritic Metascore,Beckett,2.6,34,7,2.6
Metacritic Metascore,The Kissing Booth 3,1.8,34,8,1.8
Metacritic Metascore,Five Feet Apart,2.65,34,10,2.65
Metacritic Metascore,Fantastic Fungi,3.5,34,12,3.5
Metacritic Metascore,Blood Red Sky,2.15,34,13,2.15
Metacritic Metascore,The Last Letter From Your Lover,2.85,34,15,2.85
Metacritic Metascore,The Book of Henry,1.55,34,16,1.55
Metacritic Metascore,Midnight Sun,1.9,34,19,1.9
Metacritic Metascore,Good on Paper,2.7,34,25,2.7
Metacritic Metascore,To All the Boys: Always and Forever - The Afterparty,3.25,34,27,3.25
Metacritic Metascore,Wish Dragon,2.95,34,28,2.95
Metacritic Metascore,Then Came You,2.2,34,29,2.2
Metacritic Metascore,Army of the Dead,2.85,34,31,2.85
Metacritic Metascore,The Woman in the Window,2.05,34,32,2.05
Metacritic Metascore,The Mitchells vs The Machines,4.05,34,34,4.05
Metacritic Metascore,Stowaway,3.15,34,35,3.15
Metacritic Metascore,Time Trap,2.3,34,36,2.3
Metacritic Metascore,Ride or Die,3.2,34,37,3.2
Metacritic Metascore,Night in Paradise,2.95,34,40,2.95
Metacritic Metascore,The Last Mercenary,2.4,34,48,2.4
Metacritic Metascore,The Operative,2.35,34,49,2.35
Metacritic Metascore,Thunder Force,1.7,34,58,1.7
Metacritic Metascore,Coded Bias,3.65,34,59,3.65
Metacritic Metascore,Concrete Cowboy,3.35,34,60,3.35
Metacritic Metascore,Operation Varsity Blues: The College Admissions Scandal,3.5,34,66,3.5
Metacritic Metascore,Nightbooks,3.25,34,67,3.25
Metacritic Metascore,Paradise Hills,2.45,34,68,2.45
Metacritic Metascore,Cemara's Family,2.85,34,75,2.85
Metacritic Metascore,Death to 2020,2.05,34,76,2.05
Metacritic Metascore,I Care a Lot,3.3,34,79,3.3
Metacritic Metascore,Ma Rainey's Black Bottom,4.35,34,83,4.35
Metacritic Metascore,Moxie,2.7,34,85,2.7
Metacritic Metascore,Outside the Wire,2.25,34,86,2.25
Metacritic Metascore,Pieces of a Woman,3.3,34,87,3.3
Metacritic Metascore,Space Sweepers,3.2,34,89,3.2
Metacritic Metascore,The Heartbreak Club,2.55,34,92,2.55
Metacritic Metascore,The White Tiger,3.8,34,93,3.8
Metacritic Metascore,We Can Be Heroes,2.55,34,94,2.55
Metacritic Metascore,The Life Ahead,3.3,34,96,3.3
Metacritic Metascore,Mile 22,1.9,34,98,1.9
Metacritic Metascore,His House,3.6,34,99,3.6
Metacritic Metascore,Holidate,2.2,34,100,2.2
Metacritic Metascore,Over the Moon,3.0,34,102,3.0
Metacritic Metascore,Rebecca,3.0,34,103,3.0
Metacritic Metascore,The Trial of the Chicago 7,3.8,34,105,3.8
Metacritic Metascore,Hubie Halloween,2.65,34,107,2.65
Metacritic Metascore,David Attenborough: A Life on Our Planet,3.6,34,108,3.6
Metacritic Metascore,The Outpost,3.55,34,110,3.55
Metacritic Metascore,American Murder: The Family Next Door,3.35,34,111,3.35
Metacritic Metascore,Enola Holmes,3.4,34,112,3.4
Metacritic Metascore,The Devil All The Time,2.75,34,114,2.75
Metacritic Metascore,The Babysitter: Killer Queen,1.1,34,116,1.1
Metacritic Metascore,The Social Dilemma,3.9,34,118,3.9
Metacritic Metascore,My Octopus Teacher,4.1,34,120,4.1
Metacritic Metascore,I'm Thinking of Ending Things,3.9,34,121,3.9
Metacritic Metascore,Children of the Sea,3.7,34,123,3.7
Metacritic Metascore,Project Power,2.55,34,126,2.55
Metacritic Metascore,Last Knights,1.35,34,128,1.35
Metacritic Metascore,Last Night,2.5,34,129,2.5
Metacritic Metascore,Legion,1.6,34,130,1.6
Metacritic Metascore,Midnight Special,3.8,34,132,3.8
Metacritic Metascore,Movie 43,0.9,34,133,0.9
Metacritic Metascore,Muppets Most Wanted,3.05,34,134,3.05
Metacritic Metascore,Nightcrawler,3.8,34,136,3.8
Metacritic Metascore,Resident Evil: Afterlife,1.85,34,137,1.85
Metacritic Metascore,Scary Movie 5,0.55,34,138,0.55
Metacritic Metascore,Scott Pilgrim vs. the World,3.45,34,139,3.45
Metacritic Metascore,Sex and the City 2,1.35,34,141,1.35
Metacritic Metascore,Shark Night,1.1,34,142,1.1
Metacritic Metascore,Legend of the Guardians: The Owls of Ga'Hoole,2.65,34,143,2.65
Metacritic Metascore,"Love, Rosie",2.2,34,144,2.2
Metacritic Metascore,Room,4.3,34,145,4.3
Metacritic Metascore,Say When,3.15,34,146,3.15
Metacritic Metascore,Searching for Sugar Man,3.95,34,147,3.95
Metacritic Metascore,Season of the Witch,1.4,34,148,1.4
Metacritic Metascore,Senna,3.95,34,149,3.95
Metacritic Metascore,Paddleton,3.5,34,150,3.5
Metacritic Metascore,High Flying Bird,3.9,34,152,3.9
Metacritic Metascore,Velvet Buzzsaw,3.1,34,153,3.1
Metacritic Metascore,The Black Prince,1.3,34,154,1.3
Metacritic Metascore,Studio 54,3.5,34,155,3.5
Metacritic Metascore,Polar,1.0,34,159,1.0
Metacritic Metascore,Bird Box,2.6,34,161,2.6
Metacritic Metascore,The Christmas Chronicles,2.6,34,163,2.6
Metacritic Metascore,Outlaw King,3.0,34,168,3.0
Metacritic Metascore,Shirkers,4.4,34,169,4.4
Metacritic Metascore,The Night Comes for Us,3.5,34,170,3.5
Metacritic Metascore,Apostle,3.1,34,171,3.1
Metacritic Metascore,The Kindergarten Teacher,3.8,34,173,3.8
Metacritic Metascore,Hold the Dark,3.2,34,175,3.2
Metacritic Metascore,Sierra Burgess Is A Loser,3.0,34,176,3.0
Metacritic Metascore,Extinction,2.0,34,178,2.0
Metacritic Metascore,Father of the Year,1.6,34,179,1.6
