Username,Title,Rating Final
TarizSolis,Snowpiercer,3
TarizSolis,Sabotage,3.5625
TarizSolis,Due Date,2.041667
TarizSolis,Green Zone,2.5
TarizSolis,Madagascar 3: Europe's Most Wanted,3.5
TarizSolis,The Darkest Hour,3.75
TarizSolis,Crimson Peak,2.175
TarizSolis,Insidious,3.366071
TarizSolis,The BFG,2.5
TarizSolis,The Conjuring,3.5
TarizSolis,The Conjuring 2,4
TarizSolis,Shutter Island,4
TarizSolis,The Next Three Days,4
TarizSolis,Tanda Tanya,3
TarizSolis,3 Days to Kill,3.175
TarizSolis,Cloudy with a Chance of Meatballs 2,3.708333
TarizSolis,Snowden,4
TarizSolis,ParaNorman,3.625
TarizSolis,Real Steel,3.5
TarizSolis,The Smurfs 2,2.5
TarizSolis,How to Train Your Dragon 2,3.5
TarizSolis,Puss in Boots,3.25
TarizSolis,The Smurfs,3
TarizSolis,Seventh Son,2
TarizSolis,Mr. Peabody & Sherman,1.5
TarizSolis,Headshot,2.326389
TarizSolis,Ip Man 3,2.5
TarizSolis,Ip Man 2,4
TarizSolis,Jupiter Ascending,3
TarizSolis,The Roommate,3.25
TarizSolis,The Social Network,4
TarizSolis,The Spy Next Door,2.583333
TarizSolis,Train to Busan,4
TarizSolis,Transcendence,2
TarizSolis,Turbo,3.25
TarizSolis,Bright Star,2.98
TarizSolis,Pineapple Express,3.5
TarizSolis,3 Idiots,2.28125
TarizSolis,Final Destination 3,2.5
TarizSolis,Garuda Di Dadaku,3.289063
TarizSolis,Ghost Rider,1.5
TarizSolis,Planet 51,3
TarizSolis,Twilight,3.625
TarizSolis,Kung Fu Panda,2.416667
TarizSolis,Star Trek,3.53125
TarizSolis,Ninja Assassin,4
TarizSolis,The Lovely Bones,3.75
TarizSolis,Wild Child,3.46875
TarizSolis,The Last Exorcism,3.75
TarizSolis,Moonlight,3.75
TarizSolis,Left Behind,2.5
TarizSolis,Into the Wild,3.8125
TarizSolis,Safe House,3
TarizSolis,Life as We Know It,2.375
TarizSolis,The American,3.75
TarizSolis,The Founder,2.583333
TarizSolis,Young Adult,3.432692
TarizSolis,The Fundamentals of Caring,2.5
TarizSolis,Blue Valentine,3.5
TarizSolis,Yes Man,2.409091
TarizSolis,Letters to Juliet,3.375
TarizSolis,The Break-Up,2.9375
TarizSolis,Nowhere Boy,1.25
TarizSolis,Casino Royale,2.270833
TarizSolis,Charlie and the Chocolate Factory,2.5
TarizSolis,Chicken Little,2.666667
TarizSolis,Click,3.3125
TarizSolis,Angels & Demons,3.083333
TarizSolis,The Da Vinci Code,1.75
TarizSolis,Sherlock Holmes,2.75
TarizSolis,Superman Returns,3
TarizSolis,Teenage Mutant Ninja Turtles,3.1125
TarizSolis,The Amityville Horror,3.166667
TarizSolis,The Time Traveler's Wife,3.214286
TarizSolis,Zombieland,2.708333
TarizSolis,Merantau,2.583333
TarizSolis,P.S. I Love You,2.5
TarizSolis,Paranormal Activity,3.25
TarizSolis,Revolutionary Road,1.833333
TarizSolis,Righteous Kill,2.5
TarizSolis,Friday the 13th,4.5
GilaFilmID,My Stupid Boss,3.333333
GilaFilmID,The Last Airbender,2.5
GilaFilmID,The Runaways,2.75
GilaFilmID,The Bling Ring,3.064191
GilaFilmID,The Danish Girl,4
GilaFilmID,Sinister 2,2.5
GilaFilmID,Olympus Has Fallen,3.75
GilaFilmID,Selfless,2.5
GilaFilmID,Habibie & Ainun,2.5
GilaFilmID,Black Sea,2.454167
GilaFilmID,Rudy Habibie,4.25
GilaFilmID,Surga Yang Tak Dirindukan,2.666667
GilaFilmID,The Theory of Everything,2.840909
GilaFilmID,Kill the Messenger,2.5
GilaFilmID,Camp X-Ray,1.5
GilaFilmID,Chernobyl Diaries,2.5
GilaFilmID,Clash of the Titans,3.125
GilaFilmID,Cloud Atlas,3.421875
GilaFilmID,Clouds of Sils Maria,2.840909
GilaFilmID,Dallas Buyers Club,2.5
GilaFilmID,Dolphin Tale 2,2.5
GilaFilmID,Don't Knock Twice,2.916667
GilaFilmID,Earth to Echo,2.840909
GilaFilmID,Silent Hill: Revelation,2.5
GilaFilmID,Stonehearst Asylum,2.5
GilaFilmID,Suckseed,2.5
GilaFilmID,Surat Dari Praha,2.5
GilaFilmID,Swiss Army Man,2.5
GilaFilmID,The Adventures of Tintin,2.5
GilaFilmID,The Autopsy of Jane Doe,2.5
GilaFilmID,The Bounty Hunter,2.5
GilaFilmID,The Captive,2.982955
GilaFilmID,The Company Men,2.5
GilaFilmID,The Croods,3.5
GilaFilmID,The Devil Inside,2.5
GilaFilmID,The Frozen Ground,2.5
GilaFilmID,Chappie,2.5
GilaFilmID,Extraction,2.5
GilaFilmID,Green Lantern,3.125
GilaFilmID,The Interview,2.5
GilaFilmID,The November Man,2.5
GilaFilmID,Walk of Shame,2.5
GilaFilmID,Inception,2.5
GilaFilmID,Django Unchained,2.642857
GilaFilmID,The Twilight Saga: Breaking Dawn: Part 1,2.5
GilaFilmID,The Twilight Saga: Breaking Dawn: Part 2,2.625
GilaFilmID,Brick Mansions,2.295455
GilaFilmID,Snowpiercer,1.8125
GilaFilmID,Kung Fu Panda 2,2.5
GilaFilmID,Sabotage,2.958333
GilaFilmID,The Whole Truth,2.5
GilaFilmID,Crimson Peak,3
GilaFilmID,The BFG,4
GilaFilmID,The Conjuring,2.5
GilaFilmID,The Conjuring 2,4
GilaFilmID,War Dogs,3.75
GilaFilmID,Shutter Island,2.5
GilaFilmID,Triple 9,3.5
GilaFilmID,3 Days to Kill,2.208333
GilaFilmID,Cloudy with a Chance of Meatballs 2,3.527778
GilaFilmID,Snowden,2.5
GilaFilmID,ParaNorman,2.5
GilaFilmID,Batman: The Killing Joke,3.392857
GilaFilmID,The Smurfs 2,2.5
GilaFilmID,How to Train Your Dragon 2,3.104167
GilaFilmID,The Smurfs,2.25
GilaFilmID,Seventh Son,2.005208
GilaFilmID,Mr. Peabody & Sherman,2.5
GilaFilmID,Headshot,2.875
GilaFilmID,Ip Man 3,3.571429
GilaFilmID,Jupiter Ascending,2.772619
GilaFilmID,The Social Network,2.232143
GilaFilmID,The Space Between Us,2.76875
GilaFilmID,Train to Busan,2.5
GilaFilmID,Transcendence,2.5
GilaFilmID,Turbo,2.5
GilaFilmID,Tusk,2.5
GilaFilmID,Beowulf,2.75
GilaFilmID,Pineapple Express,2.5
GilaFilmID,A Single Man,2.5
GilaFilmID,A Love Story,2.5
GilaFilmID,The Bucket List,2.5
GilaFilmID,Ghost Rider,2.5
GilaFilmID,Twilight,4.25
GilaFilmID,Kung Fu Panda,3.75
GilaFilmID,Seven Pounds,2.75
GilaFilmID,The Strangers,3.214286
GilaFilmID,The Lovely Bones,3.125
GilaFilmID,The Signal,3.045455
GilaFilmID,Newtown,2.5
GilaFilmID,Planet Hulk,2.5
GilaFilmID,Moonlight,2.5
GilaFilmID,Left Behind,2.5
GilaFilmID,World Trade Center,2.5
GilaFilmID,Into the Wild,2.5
GilaFilmID,Safe House,2.5
GilaFilmID,The Founder,2.5
GilaFilmID,Young Adult,1.875
GilaFilmID,Captain Fantastic,2.5
GilaFilmID,The Fundamentals of Caring,2.5
GilaFilmID,Barely Lethal,2.840909
GilaFilmID,Anesthesia,2.840909
GilaFilmID,Dead Man Down,2.5
GilaFilmID,Underworld: Rise of the Lycans,2.840909
GilaFilmID,The Edge of Seventeen,2.5
GilaFilmID,American Ultra,2.5
GilaFilmID,Casino Royale,1.25
GilaFilmID,Charlie and the Chocolate Factory,3.475
GilaFilmID,Cloverfield,2.5
GilaFilmID,Evan Almighty,2.5
GilaFilmID,The Da Vinci Code,2.5
GilaFilmID,Sherlock Holmes,3.625
GilaFilmID,Spider-Man 3,4
GilaFilmID,Superman Returns,2.5
GilaFilmID,Teenage Mutant Ninja Turtles,2.5
GilaFilmID,The Amityville Horror,2.5
GilaFilmID,The Pink Panther,2.795455
GilaFilmID,The Pursuit of Happyness,2.5
GilaFilmID,Zodiac,3.75
GilaFilmID,Zombieland,2.5
GilaFilmID,Hitch,2.5
GilaFilmID,Friday the 13th,2.5
sinemagerbanget,The Last Airbender,2.072917
sinemagerbanget,Hugo,2.5
sinemagerbanget,The Bling Ring,2.1875
sinemagerbanget,Sinister 2,2.5
sinemagerbanget,Extraction,1.5
sinemagerbanget,Green Lantern,0.75
sinemagerbanget,Inception,2.9375
sinemagerbanget,The Darkest Hour,3.75
sinemagerbanget,Insidious,2
sinemagerbanget,The Conjuring,2.5
sinemagerbanget,Headshot,3.21875
sinemagerbanget,The Social Network,3.625
sinemagerbanget,Pineapple Express,2.25
sinemagerbanget,Ip Man,3.125
sinemagerbanget,The Twilight Saga: New Moon,2.5
sinemagerbanget,Twilight,2.166667
sinemagerbanget,Star Trek,2.895833
sinemagerbanget,Tenacious D in The Pick of Destiny,4.166667
sinemagerbanget,Casino Royale,2.375
sinemagerbanget,Spider-Man 3,2.666667
sinemagerbanget,Superbad,2.25
sinemagerbanget,Paranormal Activity,2.5
teppy87,My Stupid Boss,2.229167
teppy87,The Bling Ring,1.25
teppy87,Habibie & Ainun,2.5
teppy87,Rudy Habibie,1.8125
teppy87,Suckseed,2.5
teppy87,The Age of Shadows,2.5
teppy87,The Captive,2.5
teppy87,Grown Ups,3.125
teppy87,Extraction,2.795455
teppy87,Inception,2.857143
teppy87,Kung Fu Panda 2,3.375
teppy87,Insidious,2.5
teppy87,Tanda Tanya,2.833333
teppy87,Real Steel,2.5
teppy87,Train to Busan,3.296875
teppy87,The Bucket List,3.5
teppy87,Twilight,2.75
teppy87,Kung Fu Panda,3.375
teppy87,The Pursuit of Happyness,3.958333
teppy87,Zombieland,2.770833
teppy87,Revolutionary Road,2
winseulbear,The Danish Girl,2.555556
winseulbear,Black Sea,3
winseulbear,The Theory of Everything,2.9375
winseulbear,Dallas Buyers Club,2.675
winseulbear,Stonehearst Asylum,2.75
winseulbear,Swiss Army Man,3.291667
winseulbear,Inception,2.625
winseulbear,Django Unchained,2.104167
winseulbear,Snowpiercer,3.375
winseulbear,Green Zone,2.805556
winseulbear,Crimson Peak,3.333333
winseulbear,Insidious,2.5
winseulbear,Shutter Island,1.875
winseulbear,Snowden,3.5625
winseulbear,The Roommate,2.392857
winseulbear,The Social Network,2.5
winseulbear,Zathura,1.90625
winseulbear,Monster House,2.5
winseulbear,The Spiderwick Chronicles,2.530303
winseulbear,Memoirs of a Geisha,3
winseulbear,The Lovely Bones,2.270833
winseulbear,Moonlight,2.571429
winseulbear,Safe House,2.479167
winseulbear,The Founder,3.416667
winseulbear,Captain Fantastic,2.702652
winseulbear,Casino Royale,3.75
winseulbear,Charlie and the Chocolate Factory,2.458333
winseulbear,Zodiac,3.375
moviegoersID,The Conjuring,3.048611
hafilova,Wind River,4
hafilova,Five Feet Apart,"3,5"
hafilova,Blood Red Sky,"2,5"
hafilova,The 8th Night,"3,25"
hafilova,Army of the Dead,"3,5"
hafilova,Ride or Die,3
hafilova,Two Distant Strangers,4
hafilova,Thunder Force,2
hafilova,Mile 22,2.5
hafilova,His House,4
hafilova,American Murder: The Family Next Door,4
hafilova,My Octopus Teacher,4
hafilova,Ave Maryam,4
hafilova,Project Power,"2,5"
hafilova,Nightcrawler,4
hafilova,Scott Pilgrim vs. the World,2.958333
hafilova,"Love, Rosie","2,5"
hafilova,Season of the Witch,2.5
hafilova,Senna,4
hafilova,Senna,4
hafilova,Velvet Buzzsaw,3
hafilova,Polar,"3,5"
hafilova,Bird Box,3
hafilova,May the Devil Take You,4
hafilova,Us and Them,"3,5"
hafilova,Bad Genius,"3,5"
hafilova,Psychokinesis,"1,5"
hafilova,Galih dan Ratna,2
hafilova,Molly's Game,"3,5"
hafilova,Spider-Man: Into the Spider-Verse,4
hafilova,The Breadwinner,4
hafilova,Thor: Ragnarok,4
hafilova,The Secret Life of Pets 2,"2,5"
hafilova,Ant-Man and the Wasp,"3,5"
hafilova,Avengers: Infinity War,"4,5"
hafilova,Black Panther,4
hafilova,Buffalo Boys,3
hafilova,1922,"3,5"
hafilova,Voyeur,3
hafilova,Ne Zha,4
hafilova,Uncut Gems,4
hafilova,Dilan 1991,3
hafilova,Tigertail,"3,5"
hafilova,A Ghost Story,"4,5"
hafilova,Posesif,4
hafilova,Marriage Story,5
hafilova,In the Tall Grass,3
hafilova,Atlantics,4
hafilova,The Irishman,4
hafilova,The Perfection,"3,5"
cinemuach,The Mitchells vs The Machines,3.048611
cinemuach,Mile 22,2
cinemuach,Ave Maryam,3.895833
cinemuach,Scott Pilgrim vs. the World,2.5
cinemuach,Okja,3.25
cinemuach,Black Panther,2.708333
cinemuach,Newness,1.25
cinemuach,Tramps,3.75
cinemuach,The Florida Project,4.25
cinemuach,Marriage Story,5
WatchmenID,Words Bubble Up Like Soda Pop,4
WatchmenID,Gunpowder Milkshake,3.375
WatchmenID,Kingdom: Ashin of the North,3.354167
WatchmenID,Midnight Sun,4.25
WatchmenID,Ali & Ratu Ratu Queens,2.75
WatchmenID,Army of the Dead,3.160714
WatchmenID,The Woman in the Window,3.75
WatchmenID,The Mitchells vs The Machines,2.822917
WatchmenID,Two Distant Strangers,2.90625
WatchmenID,June & Kopi,2.982143
WatchmenID,Mariposa,3.041667
WatchmenID,Over the Moon,3.25
WatchmenID,Cargo,2.958333
WatchmenID,Cargo,2.958333
WatchmenID,Ave Maryam,4.1875
WatchmenID,Project Power,2.75
WatchmenID,Nightcrawler,4.145833
WatchmenID,Bird Box,3.375
WatchmenID,Target,1.949405
WatchmenID,Kuntilanak,3
WatchmenID,Bad Genius,2.104167
WatchmenID,The Ritual,3
WatchmenID,Goosebumps 2: Haunted Halloween,3
WatchmenID,Mary Poppins Returns,2.5
WatchmenID,Spider-Man: Into the Spider-Verse,4.5
WatchmenID,The Angry Birds Movie 2,3.298701
WatchmenID,The Foreigner,3
WatchmenID,The Secret Life of Pets 2,2.5
WatchmenID,The Nutcracker and the Four Realms,2.5
WatchmenID,Buffalo Boys,2.359375
WatchmenID,Milea,2.966667
WatchmenID,Ne Zha,3.069444
WatchmenID,Dilan 1991,2.6
WatchmenID,My Stupid Boss 2,3.5
WatchmenID,The Florida Project,1.666667
WatchmenID,Happy Old Year,2.986111
WatchmenID,Love for Sale 2,3.072917
WatchmenID,After,2.927083
WatchmenID,Love for Sale,4
WatchmenID,Munafik 2,2.916667
WatchmenID,It Comes at Night,"3,5"
WatchmenID,Joy,3.265625
WatchmenID,The Perfection,3.09375
moviemenfes,Words Bubble Up Like Soda Pop,3.5
moviemenfes,Gunpowder Milkshake,3.0325
moviemenfes,Wind River,2.34375
moviemenfes,Man in Love,4
moviemenfes,Beckett,"4,25"
moviemenfes,Five Feet Apart,3
moviemenfes,Blood Red Sky,3
moviemenfes,Kingdom: Ashin of the North,5
moviemenfes,The Book of Henry,2.875
moviemenfes,A Classic Horror Story,"4,25"
moviemenfes,Midnight Sun,3.104167
moviemenfes,The 8th Night,2.291667
moviemenfes,Ali & Ratu Ratu Queens,3.75
moviemenfes,Wish Dragon,4
moviemenfes,Ghost Lab,2.5
moviemenfes,Army of the Dead,3.279762
moviemenfes,The Woman in the Window,2.976563
moviemenfes,The Mitchells vs The Machines,2.5
moviemenfes,Time Trap,2.416667
moviemenfes,Night in Paradise,1.4375
moviemenfes,Geez & Ann,2.5
moviemenfes,Generasi 90an: Melankolia,2.84375
moviemenfes,I Care a Lot,2.075
moviemenfes,June & Kopi,5
moviemenfes,Ma Rainey's Black Bottom,3.130952
moviemenfes,Mariposa,"4,5"
moviemenfes,Moxie,2.9375
moviemenfes,Pieces of a Woman,2.3125
moviemenfes,Space Sweepers,3.375
moviemenfes,Tarung Sarung,3.520833
moviemenfes,The Call,2.833333
moviemenfes,The Trial of the Chicago 7,3.53125
moviemenfes,Enola Holmes,2.5
moviemenfes,The Devil All The Time,3
moviemenfes,Cargo,2.3125
moviemenfes,I'm Thinking of Ending Things,2.583333
moviemenfes,Ave Maryam,4
moviemenfes,Lincoln,4.041667
moviemenfes,Nightcrawler,2.96875
moviemenfes,Scott Pilgrim vs. the World,3.4375
moviemenfes,"Love, Rosie",2.708333
moviemenfes,Velvet Buzzsaw,2.333333
moviemenfes,Surga Yang Tak Dirindukan 2,3
moviemenfes,The Doll 2,2.361111
moviemenfes,Bird Box,2.5
moviemenfes,The Night Comes for Us,2.05
moviemenfes,Apostle,4
moviemenfes,Kuntilanak,2.827546
moviemenfes,Us and Them,2.5
moviemenfes,The Kissing Booth,3.3
moviemenfes,The Outsider,2.5625
moviemenfes,FullMetal Alchemist,3.6625
moviemenfes,The Package,2.5
moviemenfes,Bad Genius,5
moviemenfes,Steel Rain,3.375
moviemenfes,Forgotten,3.15
moviemenfes,Galih dan Ratna,2.5
moviemenfes,Mary Poppins Returns,3.6875
moviemenfes,Spider-Man: Into the Spider-Verse,2.0625
moviemenfes,The Breadwinner,2.3
moviemenfes,Thor: Ragnarok,5
moviemenfes,The Incredibles 2,3.5
moviemenfes,Death Note,2.916667
moviemenfes,Okja,2.616667
moviemenfes,Avengers: Infinity War,2.5
moviemenfes,Burning,"4,75"
moviemenfes,Christopher Robin,4
moviemenfes,Icarus,2.760417
moviemenfes,Lucid Dream,"4,5"
moviemenfes,Mudbound,2.5
moviemenfes,1922,2.15625
moviemenfes,Long Shot,3.15625
moviemenfes,Voyeur,2
moviemenfes,Tramps,1.59375
moviemenfes,Skins,2.5
moviemenfes,The Players,5
moviemenfes,A Whisker Away,3.604167
moviemenfes,A Whisker Away,3.604167
moviemenfes,The Witch: Part 1 - The Subversion,2.875
moviemenfes,Lady Bird,"4,5"
moviemenfes,Ne Zha,1.890625
moviemenfes,Uncut Gems,4
moviemenfes,Dilan 1991,4.375
moviemenfes,My Stupid Boss 2,1.5
moviemenfes,Time to Hunt,3.5
moviemenfes,The Willoughbys,3.5625
moviemenfes,The Florida Project,"4,5"
moviemenfes,The Killing of a Sacred Deer,5
moviemenfes,Happy Old Year,"4,25"
moviemenfes,The Occupant,2.5
moviemenfes,All The Bright Places,5
moviemenfes,Love for Sale 2,4
moviemenfes,A Ghost Story,1.75
moviemenfes,Posesif,3.239583
moviemenfes,6 Underground,2.75
moviemenfes,Marriage Story,2.4625
moviemenfes,Love for Sale,4.25
moviemenfes,In the Tall Grass,"4,25"
moviemenfes,Munafik 2,2.421131
moviemenfes,Someone Great,2.5
moviemenfes,Atlantics,3.472222
moviemenfes,The Irishman,3.025
moviemenfes,The Theory of Everything,3.5
moviemenfes,Cloud Atlas,3.284091
moviemenfes,Suckseed,3.25
moviemenfes,Surat Dari Praha,5
moviemenfes,The Adventures of Tintin,3.475
moviemenfes,My Stupid Boss,3.209821
moviemenfes,The Last Airbender,2.625
moviemenfes,Hugo,4
moviemenfes,The Danish Girl,2.208333
moviemenfes,Olympus Has Fallen,3
moviemenfes,Habibie & Ainun,0.5
moviemenfes,Rudy Habibie,3.75
moviemenfes,Surga Yang Tak Dirindukan,2.5
moviemenfes,The Doll,1.666667
moviemenfes,The Autopsy of Jane Doe,2.5
moviemenfes,The Croods,2.84375
moviemenfes,The Forgotten,2.5
moviemenfes,Grown Ups,2.383333
moviemenfes,Extraction,3.475
moviemenfes,The Interview,3.4375
moviemenfes,Inception,5
moviemenfes,Django Unchained,4.75
moviemenfes,The Twilight Saga: Eclipse,4.375
moviemenfes,Snowpiercer,2.583333
moviemenfes,The Whole Truth,4
moviemenfes,Crimson Peak,3.75
moviemenfes,Insidious,1.25
moviemenfes,The Conjuring,3.90625
moviemenfes,The Conjuring 2,3
moviemenfes,Shutter Island,4.6
moviemenfes,Cloudy with a Chance of Meatballs 2,3.75
moviemenfes,Snowden,3.25
moviemenfes,Real Steel,3.375
moviemenfes,Mr. Peabody & Sherman,3.9
moviemenfes,Pandora,2.718254
moviemenfes,Ip Man 3,1.875
moviemenfes,My True Friend,3.15625
moviemenfes,The Social Network,2.1875
moviemenfes,The Space Between Us,4.25
moviemenfes,Train to Busan,2.375
moviemenfes,Tusk,1.75
moviemenfes,3 Idiots,2.375
moviemenfes,Zathura,2.791667
moviemenfes,Monster House,2.695
moviemenfes,The Spiderwick Chronicles,2.5
moviemenfes,Ip Man,3
moviemenfes,Final Destination 3,3.125
moviemenfes,Planet 51,3.404762
moviemenfes,Twilight,3.125
moviemenfes,Memoirs of a Geisha,2.689394
moviemenfes,Star Trek,2.5
moviemenfes,The Lovely Bones,4
moviemenfes,Wild Child,4.125
moviemenfes,The Last Exorcism,1.666667
moviemenfes,Taare Zameen Par,4.25
moviemenfes,Moonlight,3.329861
moviemenfes,Captain Fantastic,3.541667
moviemenfes,Blue Valentine,1.25
moviemenfes,The Edge of Seventeen,5
moviemenfes,American Ultra,2.5625
moviemenfes,The Squid and the Whale,3.5
moviemenfes,Nowhere Boy,4.25
moviemenfes,Becoming Jane,3.75
moviemenfes,Casino Royale,5
moviemenfes,Charlie and the Chocolate Factory,3.6875
moviemenfes,Click,3.25
moviemenfes,Angels & Demons,3.208333
moviemenfes,Sherlock Holmes,2.5
moviemenfes,The Amityville Horror,2.071429
moviemenfes,The Princess and the Frog,2.6625
moviemenfes,The Time Traveler's Wife,2.5
moviemenfes,Zodiac,3.533333
moviemenfes,Indiana Jones and the Kingdom of the Crystal Skull,2.2375
moviemenfes,Merantau,3.75
moviemenfes,Paranormal Activity,1.25
moviemenfes,Revolutionary Road,2.166667
Rivki_Mogi,Hugo,1.75
Rivki_Mogi,Habibie & Ainun,2.5
Rivki_Mogi,Don't Be Afraid of the Dark,2.5
Rivki_Mogi,Suckseed,3.75
Rivki_Mogi,Inception,5
Rivki_Mogi,Snowpiercer,4.5
Rivki_Mogi,The Darkest Hour,2.875
Rivki_Mogi,Insidious,4
Rivki_Mogi,The Conjuring,2.5
Rivki_Mogi,Tanda Tanya,3.75
Rivki_Mogi,Real Steel,4.5
Rivki_Mogi,Ip Man 3,2.916667
Rivki_Mogi,The Roommate,3.041667
Rivki_Mogi,The Social Network,3.375
Rivki_Mogi,Twilight,3.375
Rivki_Mogi,Star Trek,2.819444
Rivki_Mogi,Moonlight,3.125
Rivki_Mogi,Sherlock Holmes,4.25
WatchmenID,Extraction,3.18192
WatchmenID,Inception,2.416667
WatchmenID,Snowpiercer,4.25
WatchmenID,Tanda Tanya,4.027778
WatchmenID,The Social Network,5
WatchmenID,3 Idiots,3.125
WatchmenID,Garuda Di Dadaku,2.839286
WatchmenID,Wild Child,2.833333
WatchmenID,Yes Man,3.28125
WatchmenID,The Pursuit of Happyness,3.708333
WatchmenID,Zombieland,2.958333
aerorun,Hugo,3.75
aerorun,The Bling Ring,1
aerorun,The Theory of Everything,3.625
aerorun,Cloud Atlas,2.5
aerorun,Dallas Buyers Club,4
aerorun,Surat Dari Praha,3.104167
aerorun,Inception,3.75
aerorun,Django Unchained,3.25
aerorun,Snowpiercer,2
aerorun,3 Days to Kill,2.625
aerorun,Headshot,3
aerorun,The Social Network,3.1375
aerorun,Bright Star,3.375
aerorun,Twilight,2.208333
aerorun,Moonlight,2.5
aerorun,Into the Wild,2.5
aerorun,Safe House,2
aerorun,Captain Fantastic,0.75
aerorun,Zodiac,2.9125
arulfittron,My Stupid Boss,1.75
arulfittron,Hugo,4.1875
arulfittron,Habibie & Ainun,4.291667
arulfittron,Rudy Habibie,2.166667
arulfittron,Chernobyl Diaries,1
arulfittron,Cloud Atlas,5
arulfittron,Surat Dari Praha,2.482143
arulfittron,The Croods,4
arulfittron,Chappie,2.5
arulfittron,The Interview,3
arulfittron,The November Man,1.5
arulfittron,Inception,5
arulfittron,Django Unchained,5
arulfittron,The Twilight Saga: Breaking Dawn: Part 2,3
arulfittron,The Twilight Saga: Eclipse,3.416667
arulfittron,Sabotage,2.5
arulfittron,The Darkest Hour,1.541667
arulfittron,Insidious,3.375
arulfittron,The BFG,1.857639
arulfittron,The Conjuring,4
arulfittron,Triple 9,1.5
arulfittron,Snowden,3.5
arulfittron,ParaNorman,3.5
arulfittron,How to Train Your Dragon 2,4.5
arulfittron,Seventh Son,1
arulfittron,Mr. Peabody & Sherman,4
arulfittron,Headshot,4.5
arulfittron,Jupiter Ascending,2
arulfittron,Transcendence,2.5
arulfittron,Turbo,3
arulfittron,Ip Man,2.5
arulfittron,Star Trek,4.5
arulfittron,Moonlight,2.75
arulfittron,Blue Valentine,4.5
arulfittron,The Edge of Seventeen,2.975
arulfittron,Chicken Little,3.155844
arulfittron,Superman Returns,2.916667
arulfittron,Teenage Mutant Ninja Turtles,1.5
cinemuach,The Theory of Everything,3.358333
cinemuach,Cloud Atlas,2.335938
cinemuach,Death at a Funeral,3
cinemuach,Swiss Army Man,2.625
cinemuach,The Croods,4
cinemuach,Brick Mansions,3.625
cinemuach,The Space Between Us,2.75
cinemuach,Train to Busan,3.375
cinemuach,Turbo,3.375
cinemuach,The Lovely Bones,2.5
cinemuach,Moonlight,4.25
cinemuach,Sherlock Holmes,3.75
bicaraboxoffice,Five Feet Apart,5
bicaraboxoffice,Ali & Ratu Ratu Queens,2.8875
bicaraboxoffice,Outside the Wire,2.6625
bicaraboxoffice,Space Sweepers,3.151099
bicaraboxoffice,Mile 22,1.625
bicaraboxoffice,The Trial of the Chicago 7,2.75
bicaraboxoffice,Solo: A Star Wars Story,2.101563
bicaraboxoffice,Spider-Man: Into the Spider-Verse,3.616667
bicaraboxoffice,Thor: Ragnarok,2.5
bicaraboxoffice,The Nutcracker and the Four Realms,2.101563
bicaraboxoffice,Bright,2.5
bicaraboxoffice,Ant-Man and the Wasp,5
bicaraboxoffice,Avengers: Infinity War,2.5
bicaraboxoffice,Black Panther,3.25
bicaraboxoffice,Christopher Robin,3.304167
bicaraboxoffice,A Wrinkle in Time,2.101563
bicaraboxoffice,Milea,2.291667
bicaraboxoffice,Ne Zha,3.305556
bicaraboxoffice,Dilan 1990,2.775
bicaraboxoffice,Dilan 1991,5
bicaraboxoffice,My Stupid Boss 2,2.8125
bicaraboxoffice,Si Doel the Movie,3.166667
bicaraboxoffice,Spenser Confidential,4.75
bicaraboxoffice,Cahaya Dari Timur Beta Maluku,2.675
bicaraboxoffice,The Irishman,5
GilaFilmID,Ali & Ratu Ratu Queens,3.25
GilaFilmID,Army of the Dead,2.9
GilaFilmID,Ludo,3.625
GilaFilmID,Mile 22,2.21875
GilaFilmID,The Trial of the Chicago 7,3.09375
GilaFilmID,Movie 43,0
GilaFilmID,Searching for Sugar Man,3.75
GilaFilmID,The Outsider,2.5
GilaFilmID,Beyond Skyline,2.790865
GilaFilmID,Target,3.072917
GilaFilmID,Bird Box,1.895833
GilaFilmID,Surga Yang Tak Dirindukan 2,2.8125
GilaFilmID,"Love, Rosie",2.75
GilaFilmID,Scary Movie 5,2.5
GilaFilmID,Nightcrawler,2.5
GilaFilmID,Muppets Most Wanted,3.267857
GilaFilmID,Midnight Special,2.5
GilaFilmID,Lincoln,5
GilaFilmID,Ave Maryam,4
GilaFilmID,The Call,2.840909
GilaFilmID,June & Kopi,3.75
GilaFilmID,Thunder Force,2.798611
GilaFilmID,Midnight Sun,2.5
GilaFilmID,The Book of Henry,3.125
GilaFilmID,Kingdom: Ashin of the North,4.2
GilaFilmID,Five Feet Apart,3.5
GilaFilmID,Man in Love,2.5
GilaFilmID,Gunpowder Milkshake,3.583333
bicaraboxoffice,The Highwaymen,3.125
bicaraboxoffice,The Dirt,3.1875
bicaraboxoffice,Triple Frontier,3.175
bicaraboxoffice,The Perfect Date,2.71875
bicaraboxoffice,Master Z: The Ip Man Legacy,3.71875
bicaraboxoffice,Marriage Story,2.28776
bicaraboxoffice,6 Underground,2.166667
bicaraboxoffice,The Two Popes,2.833333
bicaraboxoffice,Posesif,2.521429
bicaraboxoffice,Love for Sale 2,2.333333
bicaraboxoffice,The Killing of a Sacred Deer,3.0625
bicaraboxoffice,Uncut Gems,2.604592
bicaraboxoffice,Lady Bird,2.625
